GTS_JOB_TITLE_ID,GTS_JOB_TITLE_NAME,GTS_JOB_TITLE_DESCRIPTION,GTS_JOB_TITLE_STATUS
991,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
992,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
993,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
994,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
995,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
996,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
997,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
998,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
999,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
1000,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
